Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
| Wide-Resnet 28x10
P(y|x) 7:723 loss=   1.391166091, acc=   0.453125000
P(x) | 7:73 f(x_p_d)=  20.684959412 f(x_q)=  20.789846420 d=  -0.104887009
P(y|x) 7:724 loss=   1.285762429, acc=   0.429687500
P(x) | 7:74 f(x_p_d)=  17.372215271 f(x_q)=  17.671440125 d=  -0.299224854
P(y|x) 7:725 loss=   1.403490305, acc=   0.367187500
P(x) | 7:75 f(x_p_d)=  13.791094780 f(x_q)=  13.971848488 d=  -0.180753708
P(y|x) 7:726 loss=   1.319333196, acc=   0.421875000
P(x) | 7:76 f(x_p_d)=  12.450549126 f(x_q)=  12.728044510 d=  -0.277495384
P(y|x) 7:727 loss=   1.296319008, acc=   0.437500000
P(x) | 7:77 f(x_p_d)=  13.264318466 f(x_q)=  13.268211365 d=  -0.003892899
P(y|x) 7:728 loss=   1.228732109, acc=   0.539062500
P(x) | 7:78 f(x_p_d)=  15.546630859 f(x_q)=  15.464573860 d=   0.082056999
P(y|x) 7:729 loss=   1.358924866, acc=   0.375000000
P(x) | 7:79 f(x_p_d)=  17.612949371 f(x_q)=  17.656192780 d=  -0.043243408
P(y|x) 7:730 loss=   1.434926510, acc=   0.320312500
P(x) | 7:80 f(x_p_d)=  17.889556885 f(x_q)=  17.321441650 d=   0.568115234
P(y|x) 7:731 loss=   1.423984528, acc=   0.359375000
P(x) | 7:81 f(x_p_d)=  17.773609161 f(x_q)=  18.001859665 d=  -0.228250504
P(y|x) 7:732 loss=   1.278485656, acc=   0.460937500
P(x) | 7:82 f(x_p_d)=  17.171676636 f(x_q)=  17.536314011 d=  -0.364637375
P(y|x) 7:733 loss=   1.251033306, acc=   0.429687500
P(x) | 7:83 f(x_p_d)=  15.847886086 f(x_q)=  16.110874176 d=  -0.262988091
P(y|x) 7:734 loss=   1.538287640, acc=   0.335937500
P(x) | 7:84 f(x_p_d)=  13.850049973 f(x_q)=  13.615896225 d=   0.234153748
P(y|x) 7:735 loss=   1.438154459, acc=   0.406250000
P(x) | 7:85 f(x_p_d)=  13.161263466 f(x_q)=  13.036062241 d=   0.125201225
P(y|x) 7:736 loss=   1.398970008, acc=   0.343750000
P(x) | 7:86 f(x_p_d)=  13.193559647 f(x_q)=  13.227664948 d=  -0.034105301
P(y|x) 7:737 loss=   1.189291000, acc=   0.515625000
P(x) | 7:87 f(x_p_d)=  14.362140656 f(x_q)=  14.549175262 d=  -0.187034607
P(y|x) 7:738 loss=   1.470976710, acc=   0.390625000
P(x) | 7:88 f(x_p_d)=  15.530023575 f(x_q)=  16.012975693 d=  -0.482952118
P(y|x) 7:739 loss=   1.702412486, acc=   0.296875000
P(x) | 7:89 f(x_p_d)=  15.378686905 f(x_q)=  15.275819778 d=   0.102867126
P(y|x) 7:740 loss=   1.382261395, acc=   0.421875000
P(x) | 7:90 f(x_p_d)=  14.183587074 f(x_q)=  14.135734558 d=   0.047852516
P(y|x) 7:741 loss=   1.269871116, acc=   0.476562500
P(x) | 7:91 f(x_p_d)=  13.341793060 f(x_q)=  13.428326607 d=  -0.086533546
P(y|x) 7:742 loss=   1.438413143, acc=   0.359375000
P(x) | 7:92 f(x_p_d)=  12.749135017 f(x_q)=  12.697864532 d=   0.051270485
P(y|x) 7:743 loss=   1.515547991, acc=   0.359375000
Epoch 7: Valid Loss 1.3929142951965332, Valid Acc 0.35864487290382385
P(x) | 8:0 f(x_p_d)=  13.072982788 f(x_q)=  13.005836487 d=   0.067146301
P(y|x) 8:744 loss=   1.467410445, acc=   0.382812500
P(x) | 8:1 f(x_p_d)=  13.213871002 f(x_q)=  13.054889679 d=   0.158981323
P(y|x) 8:745 loss=   1.271964788, acc=   0.429687500
P(x) | 8:2 f(x_p_d)=  13.241413116 f(x_q)=  13.113073349 d=   0.128339767
P(y|x) 8:746 loss=   1.319445491, acc=   0.500000000
P(x) | 8:3 f(x_p_d)=  13.448551178 f(x_q)=  13.498138428 d=  -0.049587250
P(y|x) 8:747 loss=   1.456755280, acc=   0.453125000
P(x) | 8:4 f(x_p_d)=  13.955205917 f(x_q)=  13.972755432 d=  -0.017549515
P(y|x) 8:748 loss=   1.332177043, acc=   0.476562500
P(x) | 8:5 f(x_p_d)=  13.842542648 f(x_q)=  13.745700836 d=   0.096841812
P(y|x) 8:749 loss=   1.321604371, acc=   0.445312500
P(x) | 8:6 f(x_p_d)=  13.647701263 f(x_q)=  13.819277763 d=  -0.171576500
P(y|x) 8:750 loss=   1.257965207, acc=   0.546875000
P(x) | 8:7 f(x_p_d)=  13.515016556 f(x_q)=  13.364981651 d=   0.150034904
P(y|x) 8:751 loss=   1.201206684, acc=   0.507812500
P(x) | 8:8 f(x_p_d)=  14.033211708 f(x_q)=  14.042610168 d=  -0.009398460
P(y|x) 8:752 loss=   1.267690063, acc=   0.476562500
P(x) | 8:9 f(x_p_d)=  15.564288139 f(x_q)=  15.398721695 d=   0.165566444
P(y|x) 8:753 loss=   1.392176390, acc=   0.484375000
P(x) | 8:10 f(x_p_d)=  16.983934402 f(x_q)=  16.988077164 d=  -0.004142761
P(y|x) 8:754 loss=   1.339909315, acc=   0.421875000
P(x) | 8:11 f(x_p_d)=  17.735076904 f(x_q)=  17.909641266 d=  -0.174564362
P(y|x) 8:755 loss=   1.255146265, acc=   0.539062500
P(x) | 8:12 f(x_p_d)=  17.375068665 f(x_q)=  17.074211121 d=   0.300857544
P(y|x) 8:756 loss=   1.360302329, acc=   0.453125000
P(x) | 8:13 f(x_p_d)=  16.326690674 f(x_q)=  16.312458038 d=   0.014232635
P(y|x) 8:757 loss=   1.339803576, acc=   0.437500000
P(x) | 8:14 f(x_p_d)=  15.548100471 f(x_q)=  15.825816154 d=  -0.277715683
P(y|x) 8:758 loss=   1.302546740, acc=   0.531250000
P(x) | 8:15 f(x_p_d)=  14.734802246 f(x_q)=  14.878056526 d=  -0.143254280
P(y|x) 8:759 loss=   1.376121879, acc=   0.351562500
P(x) | 8:16 f(x_p_d)=  14.907135010 f(x_q)=  14.713465691 d=   0.193669319
P(y|x) 8:760 loss=   1.275293708, acc=   0.429687500
P(x) | 8:17 f(x_p_d)=  16.011718750 f(x_q)=  15.822614670 d=   0.189104080
P(y|x) 8:761 loss=   1.393779278, acc=   0.351562500
P(x) | 8:18 f(x_p_d)=  18.007476807 f(x_q)=  17.925453186 d=   0.082023621
P(y|x) 8:762 loss=   1.227704287, acc=   0.445312500
P(x) | 8:19 f(x_p_d)=  18.868671417 f(x_q)=  19.265640259 d=  -0.396968842
P(y|x) 8:763 loss=   1.288530827, acc=   0.390625000
P(x) | 8:20 f(x_p_d)=  17.952821732 f(x_q)=  18.287540436 d=  -0.334718704
P(y|x) 8:764 loss=   1.325016260, acc=   0.507812500
P(x) | 8:21 f(x_p_d)=  16.331094742 f(x_q)=  16.466516495 d=  -0.135421753
P(y|x) 8:765 loss=   1.201623559, acc=   0.460937500
P(x) | 8:22 f(x_p_d)=  14.838541031 f(x_q)=  14.678329468 d=   0.160211563
P(y|x) 8:766 loss=   1.289902329, acc=   0.437500000
P(x) | 8:23 f(x_p_d)=  13.595664024 f(x_q)=  13.544973373 d=   0.050690651
P(y|x) 8:767 loss=   1.331029892, acc=   0.421875000
P(x) | 8:24 f(x_p_d)=  13.762228012 f(x_q)=  13.824516296 d=  -0.062288284
P(y|x) 8:768 loss=   1.303995728, acc=   0.445312500
P(x) | 8:25 f(x_p_d)=  14.992494583 f(x_q)=  15.146425247 d=  -0.153930664
P(y|x) 8:769 loss=   1.303843498, acc=   0.500000000
P(x) | 8:26 f(x_p_d)=  16.279983521 f(x_q)=  16.598060608 d=  -0.318077087
P(y|x) 8:770 loss=   1.368296146, acc=   0.429687500
P(x) | 8:27 f(x_p_d)=  17.709924698 f(x_q)=  17.980148315 d=  -0.270223618
P(y|x) 8:771 loss=   1.308995962, acc=   0.500000000
P(x) | 8:28 f(x_p_d)=  17.626352310 f(x_q)=  17.639038086 d=  -0.012685776
P(y|x) 8:772 loss=   1.460784793, acc=   0.468750000
P(x) | 8:29 f(x_p_d)=  16.244735718 f(x_q)=  16.356277466 d=  -0.111541748
P(y|x) 8:773 loss=   1.329947352, acc=   0.515625000
P(x) | 8:30 f(x_p_d)=  15.887894630 f(x_q)=  15.957179070 d=  -0.069284439
P(y|x) 8:774 loss=   1.461328745, acc=   0.343750000
P(x) | 8:31 f(x_p_d)=  16.211486816 f(x_q)=  15.909156799 d=   0.302330017
P(y|x) 8:775 loss=   1.445334554, acc=   0.367187500
P(x) | 8:32 f(x_p_d)=  16.686973572 f(x_q)=  16.612136841 d=   0.074836731
P(y|x) 8:776 loss=   1.323502064, acc=   0.476562500
P(x) | 8:33 f(x_p_d)=  17.457920074 f(x_q)=  17.414760590 d=   0.043159485
P(y|x) 8:777 loss=   1.379996300, acc=   0.468750000
P(x) | 8:34 f(x_p_d)=  18.135255814 f(x_q)=  17.952680588 d=   0.182575226
P(y|x) 8:778 loss=   1.421098351, acc=   0.335937500
P(x) | 8:35 f(x_p_d)=  17.734745026 f(x_q)=  17.994632721 d=  -0.259887695
P(y|x) 8:779 loss=   1.296076059, acc=   0.453125000
P(x) | 8:36 f(x_p_d)=  17.239622116 f(x_q)=  16.953884125 d=   0.285737991
P(y|x) 8:780 loss=   1.254588723, acc=   0.437500000
P(x) | 8:37 f(x_p_d)=  16.621932983 f(x_q)=  16.371788025 d=   0.250144958
P(y|x) 8:781 loss=   1.334638119, acc=   0.382812500
P(x) | 8:38 f(x_p_d)=  16.711700439 f(x_q)=  16.756954193 d=  -0.045253754
P(y|x) 8:782 loss=   1.425884843, acc=   0.359375000
P(x) | 8:39 f(x_p_d)=  16.666780472 f(x_q)=  16.456468582 d=   0.210311890
P(y|x) 8:783 loss=   1.251696825, acc=   0.468750000
P(x) | 8:40 f(x_p_d)=  16.538082123 f(x_q)=  15.893399239 d=   0.644682884
P(y|x) 8:784 loss=   1.226148963, acc=   0.507812500
P(x) | 8:41 f(x_p_d)=  17.441497803 f(x_q)=  17.541038513 d=  -0.099540710
P(y|x) 8:785 loss=   1.379754543, acc=   0.460937500
P(x) | 8:42 f(x_p_d)=  17.888078690 f(x_q)=  18.273077011 d=  -0.384998322
P(y|x) 8:786 loss=   1.338099718, acc=   0.429687500
P(x) | 8:43 f(x_p_d)=  17.031621933 f(x_q)=  17.149805069 d=  -0.118183136
P(y|x) 8:787 loss=   1.148833036, acc=   0.531250000
P(x) | 8:44 f(x_p_d)=  15.700368881 f(x_q)=  15.834037781 d=  -0.133668900
P(y|x) 8:788 loss=   1.241670251, acc=   0.515625000
P(x) | 8:45 f(x_p_d)=  14.366008759 f(x_q)=  14.416897774 d=  -0.050889015
P(y|x) 8:789 loss=   1.270301342, acc=   0.437500000
P(x) | 8:46 f(x_p_d)=  13.423090935 f(x_q)=  13.472419739 d=  -0.049328804
P(y|x) 8:790 loss=   1.354445577, acc=   0.414062500
P(x) | 8:47 f(x_p_d)=  13.837352753 f(x_q)=  14.141201973 d=  -0.303849220
P(y|x) 8:791 loss=   1.188559532, acc=   0.460937500
P(x) | 8:48 f(x_p_d)=  15.403722763 f(x_q)=  15.478202820 d=  -0.074480057
P(y|x) 8:792 loss=   1.128669381, acc=   0.500000000
P(x) | 8:49 f(x_p_d)=  16.948616028 f(x_q)=  17.140468597 d=  -0.191852570
P(y|x) 8:793 loss=   1.210694432, acc=   0.562500000
P(x) | 8:50 f(x_p_d)=  17.489276886 f(x_q)=  17.727453232 d=  -0.238176346
P(y|x) 8:794 loss=   1.330082893, acc=   0.460937500
P(x) | 8:51 f(x_p_d)=  17.425470352 f(x_q)=  17.186031342 d=   0.239439011
P(y|x) 8:795 loss=   1.312079072, acc=   0.562500000
P(x) | 8:52 f(x_p_d)=  17.462156296 f(x_q)=  17.417682648 d=   0.044473648
P(y|x) 8:796 loss=   1.241895914, acc=   0.492187500
P(x) | 8:53 f(x_p_d)=  17.602882385 f(x_q)=  17.446983337 d=   0.155899048
P(y|x) 8:797 loss=   1.257456422, acc=   0.484375000
P(x) | 8:54 f(x_p_d)=  17.373582840 f(x_q)=  17.170959473 d=   0.202623367
P(y|x) 8:798 loss=   1.200375676, acc=   0.492187500
P(x) | 8:55 f(x_p_d)=  17.738616943 f(x_q)=  17.702312469 d=   0.036304474
P(y|x) 8:799 loss=   1.193393350, acc=   0.492187500
P(x) | 8:56 f(x_p_d)=  18.754646301 f(x_q)=  18.219099045 d=   0.535547256
P(y|x) 8:800 loss=   1.191546440, acc=   0.539062500
P(x) | 8:57 f(x_p_d)=  20.778133392 f(x_q)=  20.779346466 d=  -0.001213074
P(y|x) 8:801 loss=   1.376889825, acc=   0.421875000
P(x) | 8:58 f(x_p_d)=  21.917726517 f(x_q)=  22.321212769 d=  -0.403486252
P(y|x) 8:802 loss=   1.233011603, acc=   0.476562500
P(x) | 8:59 f(x_p_d)=  20.850452423 f(x_q)=  21.225994110 d=  -0.375541687
P(y|x) 8:803 loss=   1.160850167, acc=   0.539062500
P(x) | 8:60 f(x_p_d)=  18.973842621 f(x_q)=  19.106327057 d=  -0.132484436
P(y|x) 8:804 loss=   1.237447023, acc=   0.414062500
P(x) | 8:61 f(x_p_d)=  17.330013275 f(x_q)=  17.234157562 d=   0.095855713
P(y|x) 8:805 loss=   1.222118020, acc=   0.445312500
P(x) | 8:62 f(x_p_d)=  16.741283417 f(x_q)=  16.663152695 d=   0.078130722
P(y|x) 8:806 loss=   1.189562678, acc=   0.515625000
P(x) | 8:63 f(x_p_d)=  17.675891876 f(x_q)=  17.871971130 d=  -0.196079254
P(y|x) 8:807 loss=   1.253405452, acc=   0.539062500
P(x) | 8:64 f(x_p_d)=  18.861747742 f(x_q)=  19.389755249 d=  -0.528007507
P(y|x) 8:808 loss=   1.425282001, acc=   0.328125000
P(x) | 8:65 f(x_p_d)=  17.297557831 f(x_q)=  17.335710526 d=  -0.038152695
P(y|x) 8:809 loss=   1.390747070, acc=   0.476562500
P(x) | 8:66 f(x_p_d)=  15.343259811 f(x_q)=  15.678270340 d=  -0.335010529
P(y|x) 8:810 loss=   1.178764105, acc=   0.492187500
P(x) | 8:67 f(x_p_d)=  13.288160324 f(x_q)=  13.534777641 d=  -0.246617317
P(y|x) 8:811 loss=   1.322246552, acc=   0.390625000
P(x) | 8:68 f(x_p_d)=  11.961803436 f(x_q)=  11.933616638 d=   0.028186798
P(y|x) 8:812 loss=   1.268627286, acc=   0.445312500
P(x) | 8:69 f(x_p_d)=  11.169649124 f(x_q)=  11.507541656 d=  -0.337892532
P(y|x) 8:813 loss=   1.356087089, acc=   0.375000000
P(x) | 8:70 f(x_p_d)=  10.771102905 f(x_q)=  11.125564575 d=  -0.354461670
P(y|x) 8:814 loss=   1.240009189, acc=   0.460937500
P(x) | 8:71 f(x_p_d)=  10.793463707 f(x_q)=  10.681657791 d=   0.111805916
P(y|x) 8:815 loss=   1.355498433, acc=   0.500000000
P(x) | 8:72 f(x_p_d)=  11.775557518 f(x_q)=  11.636311531 d=   0.139245987
P(y|x) 8:816 loss=   1.207021713, acc=   0.515625000
P(x) | 8:73 f(x_p_d)=  13.532603264 f(x_q)=  13.385500908 d=   0.147102356
P(y|x) 8:817 loss=   1.224036932, acc=   0.562500000
P(x) | 8:74 f(x_p_d)=  14.982491493 f(x_q)=  14.967626572 d=   0.014864922
P(y|x) 8:818 loss=   1.300848842, acc=   0.414062500
P(x) | 8:75 f(x_p_d)=  16.132951736 f(x_q)=  16.022792816 d=   0.110158920
P(y|x) 8:819 loss=   1.358525634, acc=   0.437500000
P(x) | 8:76 f(x_p_d)=  16.535037994 f(x_q)=  16.526304245 d=   0.008733749
P(y|x) 8:820 loss=   1.360351801, acc=   0.453125000
P(x) | 8:77 f(x_p_d)=  16.544223785 f(x_q)=  16.771026611 d=  -0.226802826
P(y|x) 8:821 loss=   1.228810906, acc=   0.468750000
P(x) | 8:78 f(x_p_d)=  15.646071434 f(x_q)=  15.845605850 d=  -0.199534416
P(y|x) 8:822 loss=   1.291457891, acc=   0.445312500
P(x) | 8:79 f(x_p_d)=  14.866773605 f(x_q)=  14.870037079 d=  -0.003263474
P(y|x) 8:823 loss=   1.249957085, acc=   0.531250000
P(x) | 8:80 f(x_p_d)=  14.466148376 f(x_q)=  14.685007095 d=  -0.218858719
P(y|x) 8:824 loss=   1.097066522, acc=   0.578125000
P(x) | 8:81 f(x_p_d)=  14.290023804 f(x_q)=  14.337266922 d=  -0.047243118
P(y|x) 8:825 loss=   1.298268437, acc=   0.515625000
P(x) | 8:82 f(x_p_d)=  13.971096039 f(x_q)=  14.046000481 d=  -0.074904442
P(y|x) 8:826 loss=   1.220823407, acc=   0.601562500
P(x) | 8:83 f(x_p_d)=  14.065530777 f(x_q)=  14.035876274 d=   0.029654503
P(y|x) 8:827 loss=   1.180450678, acc=   0.570312500
P(x) | 8:84 f(x_p_d)=  13.908279419 f(x_q)=  13.857566833 d=   0.050712585
P(y|x) 8:828 loss=   1.180171251, acc=   0.632812500
P(x) | 8:85 f(x_p_d)=  13.676967621 f(x_q)=  13.716773987 d=  -0.039806366
P(y|x) 8:829 loss=   1.146500111, acc=   0.539062500
P(x) | 8:86 f(x_p_d)=  13.787358284 f(x_q)=  13.849372864 d=  -0.062014580
P(y|x) 8:830 loss=   1.286242962, acc=   0.523437500
P(x) | 8:87 f(x_p_d)=  13.897562027 f(x_q)=  13.890369415 d=   0.007192612
P(y|x) 8:831 loss=   1.216107845, acc=   0.484375000
P(x) | 8:88 f(x_p_d)=  13.644617081 f(x_q)=  13.695730209 d=  -0.051113129
P(y|x) 8:832 loss=   1.132528782, acc=   0.507812500
P(x) | 8:89 f(x_p_d)=  13.135825157 f(x_q)=  13.586133957 d=  -0.450308800
P(y|x) 8:833 loss=   1.099987864, acc=   0.578125000
P(x) | 8:90 f(x_p_d)=  12.841125488 f(x_q)=  12.799547195 d=   0.041578293
P(y|x) 8:834 loss=   1.136038423, acc=   0.570312500
P(x) | 8:91 f(x_p_d)=  12.714527130 f(x_q)=  13.127983093 d=  -0.413455963
P(y|x) 8:835 loss=   1.081478477, acc=   0.585937500
P(x) | 8:92 f(x_p_d)=  13.361983299 f(x_q)=  13.325677872 d=   0.036305428
P(y|x) 8:836 loss=   1.108802080, acc=   0.570312500
Epoch 8: Valid Loss 1.2341030836105347, Valid Acc 0.4655373692512512
P(x) | 9:0 f(x_p_d)=  14.182104111 f(x_q)=  14.215866089 d=  -0.033761978
P(y|x) 9:837 loss=   1.150617480, acc=   0.531250000
P(x) | 9:1 f(x_p_d)=  15.360534668 f(x_q)=  15.337699890 d=   0.022834778
P(y|x) 9:838 loss=   1.240167260, acc=   0.609375000
P(x) | 9:2 f(x_p_d)=  16.629970551 f(x_q)=  16.740009308 d=  -0.110038757
P(y|x) 9:839 loss=   1.111526012, acc=   0.632812500
P(x) | 9:3 f(x_p_d)=  16.702165604 f(x_q)=  16.735588074 d=  -0.033422470
P(y|x) 9:840 loss=   1.047356009, acc=   0.593750000
P(x) | 9:4 f(x_p_d)=  16.750808716 f(x_q)=  16.644493103 d=   0.106315613
P(y|x) 9:841 loss=   1.159778714, acc=   0.585937500
P(x) | 9:5 f(x_p_d)=  16.133392334 f(x_q)=  16.440959930 d=  -0.307567596
P(y|x) 9:842 loss=   1.128666639, acc=   0.679687500
P(x) | 9:6 f(x_p_d)=  14.913640976 f(x_q)=  14.908572197 d=   0.005068779
P(y|x) 9:843 loss=   1.132501960, acc=   0.578125000
P(x) | 9:7 f(x_p_d)=  14.123693466 f(x_q)=  14.045412064 d=   0.078281403
P(y|x) 9:844 loss=   1.146332026, acc=   0.531250000
P(x) | 9:8 f(x_p_d)=  13.873377800 f(x_q)=  14.177865028 d=  -0.304487228
P(y|x) 9:845 loss=   1.139275551, acc=   0.546875000
P(x) | 9:9 f(x_p_d)=  13.733789444 f(x_q)=  13.980502129 d=  -0.246712685
P(y|x) 9:846 loss=   1.071515799, acc=   0.570312500
P(x) | 9:10 f(x_p_d)=  13.609138489 f(x_q)=  13.570457458 d=   0.038681030
P(y|x) 9:847 loss=   1.060360193, acc=   0.562500000
P(x) | 9:11 f(x_p_d)=  12.702421188 f(x_q)=  12.385047913 d=   0.317373276
P(y|x) 9:848 loss=   1.074923873, acc=   0.562500000
P(x) | 9:12 f(x_p_d)=  13.800336838 f(x_q)=  13.828238487 d=  -0.027901649
P(y|x) 9:849 loss=   1.246637106, acc=   0.578125000
P(x) | 9:13 f(x_p_d)=  15.070152283 f(x_q)=  15.537805557 d=  -0.467653275
P(y|x) 9:850 loss=   1.140051246, acc=   0.664062500
P(x) | 9:14 f(x_p_d)=  16.763885498 f(x_q)=  17.195430756 d=  -0.431545258
P(y|x) 9:851 loss=   1.146820664, acc=   0.601562500
P(x) | 9:15 f(x_p_d)=  16.514812469 f(x_q)=  16.800619125 d=  -0.285806656
P(y|x) 9:852 loss=   1.273190975, acc=   0.554687500
P(x) | 9:16 f(x_p_d)=  15.959721565 f(x_q)=  16.218147278 d=  -0.258425713
P(y|x) 9:853 loss=   1.294495702, acc=   0.507812500
P(x) | 9:17 f(x_p_d)=  15.475335121 f(x_q)=  16.051366806 d=  -0.576031685
P(y|x) 9:854 loss=   1.245985746, acc=   0.476562500
P(x) | 9:18 f(x_p_d)=  15.172069550 f(x_q)=  15.459406853 d=  -0.287337303
P(y|x) 9:855 loss=   1.134746313, acc=   0.601562500
P(x) | 9:19 f(x_p_d)=  15.068525314 f(x_q)=  15.288337708 d=  -0.219812393
P(y|x) 9:856 loss=   1.145237088, acc=   0.585937500
P(x) | 9:20 f(x_p_d)=  14.953512192 f(x_q)=  14.978091240 d=  -0.024579048
P(y|x) 9:857 loss=   1.266497254, acc=   0.585937500
P(x) | 9:21 f(x_p_d)=  14.509513855 f(x_q)=  14.830299377 d=  -0.320785522
P(y|x) 9:858 loss=   1.145514369, acc=   0.617187500
P(x) | 9:22 f(x_p_d)=  14.151247025 f(x_q)=  14.050889969 d=   0.100357056
P(y|x) 9:859 loss=   1.250437379, acc=   0.484375000
P(x) | 9:23 f(x_p_d)=  13.717989922 f(x_q)=  13.691541672 d=   0.026448250
P(y|x) 9:860 loss=   1.193797946, acc=   0.585937500
P(x) | 9:24 f(x_p_d)=  13.052227020 f(x_q)=  13.093901634 d=  -0.041674614
P(y|x) 9:861 loss=   1.207967281, acc=   0.484375000
P(x) | 9:25 f(x_p_d)=  12.265710831 f(x_q)=  12.122783661 d=   0.142927170
P(y|x) 9:862 loss=   1.033323646, acc=   0.648437500
P(x) | 9:26 f(x_p_d)=  12.128950119 f(x_q)=  12.393308640 d=  -0.264358521
P(y|x) 9:863 loss=   1.066211581, acc=   0.609375000
P(x) | 9:27 f(x_p_d)=  11.453161240 f(x_q)=  11.590894699 d=  -0.137733459
P(y|x) 9:864 loss=   1.170369983, acc=   0.539062500
P(x) | 9:28 f(x_p_d)=  11.267994881 f(x_q)=  10.698707581 d=   0.569287300
P(y|x) 9:865 loss=   1.168686390, acc=   0.554687500
P(x) | 9:29 f(x_p_d)=  12.195757866 f(x_q)=  12.182050705 d=   0.013707161
P(y|x) 9:866 loss=   1.167191744, acc=   0.570312500
P(x) | 9:30 f(x_p_d)=  13.796106339 f(x_q)=  13.900393486 d=  -0.104287148
P(y|x) 9:867 loss=   1.206523895, acc=   0.484375000
P(x) | 9:31 f(x_p_d)=  14.199560165 f(x_q)=  14.075943947 d=   0.123616219
P(y|x) 9:868 loss=   1.072042108, acc=   0.648437500
P(x) | 9:32 f(x_p_d)=  14.349524498 f(x_q)=  14.238672256 d=   0.110852242
P(y|x) 9:869 loss=   1.134533405, acc=   0.585937500
P(x) | 9:33 f(x_p_d)=  14.285131454 f(x_q)=  14.453538895 d=  -0.168407440
P(y|x) 9:870 loss=   1.105483294, acc=   0.562500000
P(x) | 9:34 f(x_p_d)=  14.062703133 f(x_q)=  13.810770035 d=   0.251933098
P(y|x) 9:871 loss=   1.010903120, acc=   0.601562500
P(x) | 9:35 f(x_p_d)=  13.572658539 f(x_q)=  13.700399399 d=  -0.127740860
P(y|x) 9:872 loss=   1.071506023, acc=   0.617187500
P(x) | 9:36 f(x_p_d)=  14.307294846 f(x_q)=  14.458606720 d=  -0.151311874
P(y|x) 9:873 loss=   1.097496510, acc=   0.656250000
P(x) | 9:37 f(x_p_d)=  15.594589233 f(x_q)=  15.845956802 d=  -0.251367569
P(y|x) 9:874 loss=   1.072264671, acc=   0.554687500
P(x) | 9:38 f(x_p_d)=  18.328891754 f(x_q)=  18.387287140 d=  -0.058395386
P(y|x) 9:875 loss=   1.050327301, acc=   0.632812500
P(x) | 9:39 f(x_p_d)=  20.276826859 f(x_q)=  20.452671051 d=  -0.175844193
P(y|x) 9:876 loss=   1.109185338, acc=   0.546875000
P(x) | 9:40 f(x_p_d)=  20.648429871 f(x_q)=  20.540397644 d=   0.108032227
P(y|x) 9:877 loss=   1.266798496, acc=   0.570312500
P(x) | 9:41 f(x_p_d)=  21.285266876 f(x_q)=  21.210483551 d=   0.074783325
P(y|x) 9:878 loss=   1.065220833, acc=   0.671875000
P(x) | 9:42 f(x_p_d)=  20.195899963 f(x_q)=  20.521064758 d=  -0.325164795
P(y|x) 9:879 loss=   1.116472363, acc=   0.546875000
P(x) | 9:43 f(x_p_d)=  18.050842285 f(x_q)=  18.126293182 d=  -0.075450897
P(y|x) 9:880 loss=   1.030494809, acc=   0.578125000
P(x) | 9:44 f(x_p_d)=  17.369560242 f(x_q)=  17.419933319 d=  -0.050373077
P(y|x) 9:881 loss=   0.998451710, acc=   0.585937500
P(x) | 9:45 f(x_p_d)=  16.821441650 f(x_q)=  16.580284119 d=   0.241157532
P(y|x) 9:882 loss=   1.167828083, acc=   0.554687500
P(x) | 9:46 f(x_p_d)=  16.506475449 f(x_q)=  16.991912842 d=  -0.485437393
P(y|x) 9:883 loss=   1.161146402, acc=   0.492187500
P(x) | 9:47 f(x_p_d)=  15.914550781 f(x_q)=  15.957209587 d=  -0.042658806
P(y|x) 9:884 loss=   1.051990986, acc=   0.609375000
P(x) | 9:48 f(x_p_d)=  14.814729691 f(x_q)=  14.694995880 d=   0.119733810
P(y|x) 9:885 loss=   0.899836302, acc=   0.695312500
P(x) | 9:49 f(x_p_d)=  14.654894829 f(x_q)=  14.861591339 d=  -0.206696510
P(y|x) 9:886 loss=   1.147946477, acc=   0.570312500
P(x) | 9:50 f(x_p_d)=  14.070671082 f(x_q)=  14.065664291 d=   0.005006790
P(y|x) 9:887 loss=   0.994605303, acc=   0.679687500
P(x) | 9:51 f(x_p_d)=  13.805248260 f(x_q)=  13.924025536 d=  -0.118777275
P(y|x) 9:888 loss=   1.099179626, acc=   0.625000000
P(x) | 9:52 f(x_p_d)=  13.801017761 f(x_q)=  13.836665154 d=  -0.035647392
P(y|x) 9:889 loss=   1.088344336, acc=   0.546875000
P(x) | 9:53 f(x_p_d)=  15.367282867 f(x_q)=  15.475318909 d=  -0.108036041
P(y|x) 9:890 loss=   1.046967983, acc=   0.585937500
P(x) | 9:54 f(x_p_d)=  16.132286072 f(x_q)=  16.373088837 d=  -0.240802765
P(y|x) 9:891 loss=   1.043651223, acc=   0.703125000
P(x) | 9:55 f(x_p_d)=  16.129299164 f(x_q)=  16.176570892 d=  -0.047271729
P(y|x) 9:892 loss=   0.989570260, acc=   0.617187500
P(x) | 9:56 f(x_p_d)=  15.965581894 f(x_q)=  15.896228790 d=   0.069353104
P(y|x) 9:893 loss=   1.074746013, acc=   0.562500000
