Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
| Wide-Resnet 28x10
Epoch 14: Valid Loss 0.780088484287262, Valid Acc 0.7102803587913513
P(x) | 15:0 f(x_p_d)=   8.204809189 f(x_q)=   8.203428268 d=   0.001380920
P(y|x) 15:1395 loss=   0.698377192, acc=   0.726562500
P(x) | 15:1 f(x_p_d)=   7.699429512 f(x_q)=   7.934805393 d=  -0.235375881
P(y|x) 15:1396 loss=   0.760304689, acc=   0.718750000
P(x) | 15:2 f(x_p_d)=   7.733291626 f(x_q)=   7.692811966 d=   0.040479660
P(y|x) 15:1397 loss=   0.660112739, acc=   0.773437500
P(x) | 15:3 f(x_p_d)=   7.504858017 f(x_q)=   7.549276829 d=  -0.044418812
P(y|x) 15:1398 loss=   0.664672434, acc=   0.742187500
P(x) | 15:4 f(x_p_d)=   7.837883949 f(x_q)=   8.007448196 d=  -0.169564247
P(y|x) 15:1399 loss=   0.828703701, acc=   0.695312500
P(x) | 15:5 f(x_p_d)=   8.147877693 f(x_q)=   8.218971252 d=  -0.071093559
P(y|x) 15:1400 loss=   0.730974555, acc=   0.734375000
P(x) | 15:6 f(x_p_d)=   8.424893379 f(x_q)=   8.484303474 d=  -0.059410095
P(y|x) 15:1401 loss=   0.629663527, acc=   0.781250000
P(x) | 15:7 f(x_p_d)=   8.737823486 f(x_q)=   8.697881699 d=   0.039941788
P(y|x) 15:1402 loss=   0.647826433, acc=   0.750000000
P(x) | 15:8 f(x_p_d)=   8.700813293 f(x_q)=   8.668063164 d=   0.032750130
P(y|x) 15:1403 loss=   0.849106312, acc=   0.695312500
P(x) | 15:9 f(x_p_d)=   8.425382614 f(x_q)=   8.539306641 d=  -0.113924026
P(y|x) 15:1404 loss=   0.659140706, acc=   0.789062500
P(x) | 15:10 f(x_p_d)=   7.914120674 f(x_q)=   8.032135010 d=  -0.118014336
P(y|x) 15:1405 loss=   0.500069499, acc=   0.867187500
P(x) | 15:11 f(x_p_d)=   7.980250359 f(x_q)=   8.053950310 d=  -0.073699951
P(y|x) 15:1406 loss=   0.692431390, acc=   0.742187500
P(x) | 15:12 f(x_p_d)=   8.585554123 f(x_q)=   8.741340637 d=  -0.155786514
P(y|x) 15:1407 loss=   0.756594658, acc=   0.703125000
P(x) | 15:13 f(x_p_d)=   8.729955673 f(x_q)=   9.223105431 d=  -0.493149757
P(y|x) 15:1408 loss=   0.595877290, acc=   0.804687500
P(x) | 15:14 f(x_p_d)=   8.902647972 f(x_q)=   8.965291023 d=  -0.062643051
P(y|x) 15:1409 loss=   0.678750634, acc=   0.765625000
P(x) | 15:15 f(x_p_d)=   8.275804520 f(x_q)=   8.597362518 d=  -0.321557999
P(y|x) 15:1410 loss=   0.692326188, acc=   0.726562500
P(x) | 15:16 f(x_p_d)=   8.323315620 f(x_q)=   8.417753220 d=  -0.094437599
P(y|x) 15:1411 loss=   0.628419399, acc=   0.757812500
P(x) | 15:17 f(x_p_d)=   7.884091377 f(x_q)=   7.933063984 d=  -0.048972607
P(y|x) 15:1412 loss=   0.588041663, acc=   0.875000000
P(x) | 15:18 f(x_p_d)=   7.557247162 f(x_q)=   7.624745369 d=  -0.067498207
P(y|x) 15:1413 loss=   0.632224977, acc=   0.781250000
P(x) | 15:19 f(x_p_d)=   7.305529594 f(x_q)=   7.386286736 d=  -0.080757141
P(y|x) 15:1414 loss=   0.705223739, acc=   0.750000000
P(x) | 15:20 f(x_p_d)=   7.097430229 f(x_q)=   7.118058205 d=  -0.020627975
P(y|x) 15:1415 loss=   0.709455788, acc=   0.726562500
P(x) | 15:21 f(x_p_d)=   7.044412136 f(x_q)=   7.089256763 d=  -0.044844627
P(y|x) 15:1416 loss=   0.691874683, acc=   0.718750000
P(x) | 15:22 f(x_p_d)=   7.195699692 f(x_q)=   7.560885906 d=  -0.365186214
P(y|x) 15:1417 loss=   0.656477571, acc=   0.789062500
P(x) | 15:23 f(x_p_d)=   7.583484650 f(x_q)=   7.720029831 d=  -0.136545181
P(y|x) 15:1418 loss=   0.648697436, acc=   0.781250000
P(x) | 15:24 f(x_p_d)=   7.798642635 f(x_q)=   7.954973221 d=  -0.156330585
P(y|x) 15:1419 loss=   0.631773114, acc=   0.750000000
P(x) | 15:25 f(x_p_d)=   7.956903458 f(x_q)=   8.083151817 d=  -0.126248360
P(y|x) 15:1420 loss=   0.608221233, acc=   0.781250000
P(x) | 15:26 f(x_p_d)=   7.953362465 f(x_q)=   7.935343742 d=   0.018018723
P(y|x) 15:1421 loss=   0.717955232, acc=   0.726562500
P(x) | 15:27 f(x_p_d)=   7.708897591 f(x_q)=   7.805905342 d=  -0.097007751
P(y|x) 15:1422 loss=   0.634849072, acc=   0.773437500
P(x) | 15:28 f(x_p_d)=   7.410800934 f(x_q)=   7.625265121 d=  -0.214464188
P(y|x) 15:1423 loss=   0.651854694, acc=   0.820312500
P(x) | 15:29 f(x_p_d)=   7.051272392 f(x_q)=   7.112967968 d=  -0.061695576
P(y|x) 15:1424 loss=   0.575491667, acc=   0.804687500
P(x) | 15:30 f(x_p_d)=   6.555376053 f(x_q)=   6.620161057 d=  -0.064785004
P(y|x) 15:1425 loss=   0.683188617, acc=   0.742187500
P(x) | 15:31 f(x_p_d)=   6.393690586 f(x_q)=   6.385995865 d=   0.007694721
P(y|x) 15:1426 loss=   0.706721187, acc=   0.750000000
P(x) | 15:32 f(x_p_d)=   6.810011387 f(x_q)=   6.756208897 d=   0.053802490
P(y|x) 15:1427 loss=   0.645834208, acc=   0.781250000
P(x) | 15:33 f(x_p_d)=   7.278969288 f(x_q)=   7.344261646 d=  -0.065292358
P(y|x) 15:1428 loss=   0.615947962, acc=   0.796875000
P(x) | 15:34 f(x_p_d)=   7.923119545 f(x_q)=   8.064270020 d=  -0.141150475
P(y|x) 15:1429 loss=   0.632411420, acc=   0.812500000
P(x) | 15:35 f(x_p_d)=   8.093168259 f(x_q)=   8.010035515 d=   0.083132744
P(y|x) 15:1430 loss=   0.578813493, acc=   0.820312500
P(x) | 15:36 f(x_p_d)=   7.938920498 f(x_q)=   8.277355194 d=  -0.338434696
P(y|x) 15:1431 loss=   0.697506607, acc=   0.765625000
P(x) | 15:37 f(x_p_d)=   8.121351242 f(x_q)=   8.204036713 d=  -0.082685471
P(y|x) 15:1432 loss=   0.606134653, acc=   0.750000000
P(x) | 15:38 f(x_p_d)=   8.371582031 f(x_q)=   8.680662155 d=  -0.309080124
P(y|x) 15:1433 loss=   0.527584612, acc=   0.804687500
P(x) | 15:39 f(x_p_d)=   8.117986679 f(x_q)=   8.233545303 d=  -0.115558624
P(y|x) 15:1434 loss=   0.603365004, acc=   0.796875000
P(x) | 15:40 f(x_p_d)=   7.932882309 f(x_q)=   8.030413628 d=  -0.097531319
P(y|x) 15:1435 loss=   0.575407684, acc=   0.789062500
P(x) | 15:41 f(x_p_d)=   7.920056343 f(x_q)=   7.858783722 d=   0.061272621
P(y|x) 15:1436 loss=   0.681728303, acc=   0.781250000
P(x) | 15:42 f(x_p_d)=   7.853733540 f(x_q)=   8.174524307 d=  -0.320790768
P(y|x) 15:1437 loss=   0.609632015, acc=   0.750000000
P(x) | 15:43 f(x_p_d)=   7.990007401 f(x_q)=   8.229698181 d=  -0.239690781
P(y|x) 15:1438 loss=   0.676933825, acc=   0.695312500
P(x) | 15:44 f(x_p_d)=   8.065790176 f(x_q)=   8.235271454 d=  -0.169481277
P(y|x) 15:1439 loss=   0.649029791, acc=   0.750000000
P(x) | 15:45 f(x_p_d)=   7.941926956 f(x_q)=   8.109437943 d=  -0.167510986
P(y|x) 15:1440 loss=   0.664228797, acc=   0.726562500
P(x) | 15:46 f(x_p_d)=   7.728177071 f(x_q)=   7.811841488 d=  -0.083664417
P(y|x) 15:1441 loss=   0.578818917, acc=   0.765625000
P(x) | 15:47 f(x_p_d)=   7.127642155 f(x_q)=   7.307216167 d=  -0.179574013
P(y|x) 15:1442 loss=   0.656574070, acc=   0.773437500
P(x) | 15:48 f(x_p_d)=   6.685184479 f(x_q)=   6.988985062 d=  -0.303800583
P(y|x) 15:1443 loss=   0.691726923, acc=   0.757812500
P(x) | 15:49 f(x_p_d)=   6.750210762 f(x_q)=   6.556101799 d=   0.194108963
P(y|x) 15:1444 loss=   0.640207708, acc=   0.820312500
P(x) | 15:50 f(x_p_d)=   6.799242020 f(x_q)=   6.976374626 d=  -0.177132607
P(y|x) 15:1445 loss=   0.616679847, acc=   0.804687500
P(x) | 15:51 f(x_p_d)=   6.973187447 f(x_q)=   7.162281036 d=  -0.189093590
P(y|x) 15:1446 loss=   0.603989124, acc=   0.781250000
P(x) | 15:52 f(x_p_d)=   7.125316143 f(x_q)=   7.106387138 d=   0.018929005
P(y|x) 15:1447 loss=   0.740779877, acc=   0.718750000
P(x) | 15:53 f(x_p_d)=   6.914441109 f(x_q)=   7.143830776 d=  -0.229389668
P(y|x) 15:1448 loss=   0.710003614, acc=   0.750000000
P(x) | 15:54 f(x_p_d)=   7.020844936 f(x_q)=   7.106785774 d=  -0.085940838
P(y|x) 15:1449 loss=   0.726193726, acc=   0.695312500
P(x) | 15:55 f(x_p_d)=   7.124322891 f(x_q)=   7.378161430 d=  -0.253838539
P(y|x) 15:1450 loss=   0.648256063, acc=   0.750000000
P(x) | 15:56 f(x_p_d)=   7.254426003 f(x_q)=   7.358448029 d=  -0.104022026
P(y|x) 15:1451 loss=   0.653321028, acc=   0.781250000
P(x) | 15:57 f(x_p_d)=   7.116135120 f(x_q)=   7.200159073 d=  -0.084023952
P(y|x) 15:1452 loss=   0.666348517, acc=   0.773437500
P(x) | 15:58 f(x_p_d)=   6.902841091 f(x_q)=   6.846322060 d=   0.056519032
P(y|x) 15:1453 loss=   0.746085703, acc=   0.695312500
P(x) | 15:59 f(x_p_d)=   6.758505821 f(x_q)=   6.974313736 d=  -0.215807915
P(y|x) 15:1454 loss=   0.642954767, acc=   0.789062500
P(x) | 15:60 f(x_p_d)=   6.922594070 f(x_q)=   7.104182720 d=  -0.181588650
P(y|x) 15:1455 loss=   0.579605520, acc=   0.781250000
P(x) | 15:61 f(x_p_d)=   7.235462666 f(x_q)=   7.206320763 d=   0.029141903
P(y|x) 15:1456 loss=   0.711896837, acc=   0.757812500
P(x) | 15:62 f(x_p_d)=   7.422126770 f(x_q)=   7.446963310 d=  -0.024836540
P(y|x) 15:1457 loss=   0.690182388, acc=   0.757812500
P(x) | 15:63 f(x_p_d)=   7.049779892 f(x_q)=   7.139862061 d=  -0.090082169
P(y|x) 15:1458 loss=   0.836110175, acc=   0.671875000
P(x) | 15:64 f(x_p_d)=   6.907642841 f(x_q)=   6.906996727 d=   0.000646114
P(y|x) 15:1459 loss=   0.635275781, acc=   0.789062500
P(x) | 15:65 f(x_p_d)=   6.917148590 f(x_q)=   6.776120186 d=   0.141028404
P(y|x) 15:1460 loss=   0.616664112, acc=   0.820312500
P(x) | 15:66 f(x_p_d)=   6.539560795 f(x_q)=   6.518970966 d=   0.020589828
P(y|x) 15:1461 loss=   0.745458841, acc=   0.687500000
P(x) | 15:67 f(x_p_d)=   6.588649750 f(x_q)=   6.650865078 d=  -0.062215328
P(y|x) 15:1462 loss=   0.612627506, acc=   0.789062500
P(x) | 15:68 f(x_p_d)=   6.709208488 f(x_q)=   6.941861153 d=  -0.232652664
P(y|x) 15:1463 loss=   0.658812165, acc=   0.734375000
P(x) | 15:69 f(x_p_d)=   6.752809525 f(x_q)=   6.853971004 d=  -0.101161480
P(y|x) 15:1464 loss=   0.590569854, acc=   0.812500000
P(x) | 15:70 f(x_p_d)=   6.945348740 f(x_q)=   7.036553860 d=  -0.091205120
P(y|x) 15:1465 loss=   0.717164278, acc=   0.710937500
P(x) | 15:71 f(x_p_d)=   6.850384235 f(x_q)=   7.319575310 d=  -0.469191074
P(y|x) 15:1466 loss=   0.566416800, acc=   0.820312500
P(x) | 15:72 f(x_p_d)=   7.427628517 f(x_q)=   7.532900333 d=  -0.105271816
P(y|x) 15:1467 loss=   0.667364597, acc=   0.750000000
P(x) | 15:73 f(x_p_d)=   7.790670395 f(x_q)=   7.774166584 d=   0.016503811
P(y|x) 15:1468 loss=   0.612919092, acc=   0.757812500
P(x) | 15:74 f(x_p_d)=   7.988320351 f(x_q)=   7.976505756 d=   0.011814594
P(y|x) 15:1469 loss=   0.689316750, acc=   0.742187500
P(x) | 15:75 f(x_p_d)=   7.915249825 f(x_q)=   8.038250923 d=  -0.123001099
P(y|x) 15:1470 loss=   0.509587884, acc=   0.828125000
P(x) | 15:76 f(x_p_d)=   7.859563828 f(x_q)=   7.856067181 d=   0.003496647
P(y|x) 15:1471 loss=   0.614974618, acc=   0.765625000
P(x) | 15:77 f(x_p_d)=   7.723217964 f(x_q)=   8.108599663 d=  -0.385381699
P(y|x) 15:1472 loss=   0.615811348, acc=   0.812500000
P(x) | 15:78 f(x_p_d)=   7.977697849 f(x_q)=   8.426537514 d=  -0.448839664
P(y|x) 15:1473 loss=   0.641604543, acc=   0.742187500
P(x) | 15:79 f(x_p_d)=   8.333992004 f(x_q)=   8.493227959 d=  -0.159235954
P(y|x) 15:1474 loss=   0.739194930, acc=   0.734375000
P(x) | 15:80 f(x_p_d)=   8.235815048 f(x_q)=   8.559921265 d=  -0.324106216
P(y|x) 15:1475 loss=   0.651995838, acc=   0.789062500
P(x) | 15:81 f(x_p_d)=   8.211879730 f(x_q)=   8.245207787 d=  -0.033328056
P(y|x) 15:1476 loss=   0.661511302, acc=   0.757812500
P(x) | 15:82 f(x_p_d)=   8.092468262 f(x_q)=   8.211709976 d=  -0.119241714
P(y|x) 15:1477 loss=   0.665102005, acc=   0.742187500
P(x) | 15:83 f(x_p_d)=   7.574499607 f(x_q)=   7.611347198 d=  -0.036847591
P(y|x) 15:1478 loss=   0.599431455, acc=   0.820312500
P(x) | 15:84 f(x_p_d)=   6.832386494 f(x_q)=   7.204874039 d=  -0.372487545
P(y|x) 15:1479 loss=   0.680779815, acc=   0.734375000
P(x) | 15:85 f(x_p_d)=   7.133672714 f(x_q)=   7.031680107 d=   0.101992607
P(y|x) 15:1480 loss=   0.598127663, acc=   0.789062500
P(x) | 15:86 f(x_p_d)=   7.421176434 f(x_q)=   7.359739304 d=   0.061437130
P(y|x) 15:1481 loss=   0.727458000, acc=   0.679687500
P(x) | 15:87 f(x_p_d)=   7.559612274 f(x_q)=   7.470304966 d=   0.089307308
P(y|x) 15:1482 loss=   0.653673887, acc=   0.789062500
P(x) | 15:88 f(x_p_d)=   7.463087082 f(x_q)=   7.743103981 d=  -0.280016899
P(y|x) 15:1483 loss=   0.696731508, acc=   0.734375000
P(x) | 15:89 f(x_p_d)=   7.602728367 f(x_q)=   7.872156143 d=  -0.269427776
P(y|x) 15:1484 loss=   0.711125314, acc=   0.750000000
P(x) | 15:90 f(x_p_d)=   7.536166668 f(x_q)=   7.782580376 d=  -0.246413708
P(y|x) 15:1485 loss=   0.688993633, acc=   0.757812500
P(x) | 15:91 f(x_p_d)=   7.287990093 f(x_q)=   7.295541763 d=  -0.007551670
P(y|x) 15:1486 loss=   0.716004074, acc=   0.718750000
P(x) | 15:92 f(x_p_d)=   6.596910477 f(x_q)=   6.662879944 d=  -0.065969467
P(y|x) 15:1487 loss=   0.718852222, acc=   0.734375000
Epoch 15: Valid Loss 0.6387776732444763, Valid Acc 0.7757009267807007
Best Valid!: 0.7757009267807007
P(x) | 16:0 f(x_p_d)=   5.844936371 f(x_q)=   6.120990753 d=  -0.276054382
P(y|x) 16:1488 loss=   0.563235283, acc=   0.804687500
P(x) | 16:1 f(x_p_d)=   6.178164482 f(x_q)=   6.445452213 d=  -0.267287731
P(y|x) 16:1489 loss=   0.643934906, acc=   0.734375000
P(x) | 16:2 f(x_p_d)=   6.691306114 f(x_q)=   6.754560471 d=  -0.063254356
P(y|x) 16:1490 loss=   0.634215057, acc=   0.773437500
P(x) | 16:3 f(x_p_d)=   7.108880997 f(x_q)=   7.145953178 d=  -0.037072182
P(y|x) 16:1491 loss=   0.705209553, acc=   0.718750000
P(x) | 16:4 f(x_p_d)=   7.297611237 f(x_q)=   7.388698101 d=  -0.091086864
P(y|x) 16:1492 loss=   0.677283347, acc=   0.812500000
P(x) | 16:5 f(x_p_d)=   7.401548386 f(x_q)=   7.435867310 d=  -0.034318924
P(y|x) 16:1493 loss=   0.619777739, acc=   0.757812500
P(x) | 16:6 f(x_p_d)=   7.163394451 f(x_q)=   7.274393559 d=  -0.110999107
P(y|x) 16:1494 loss=   0.699074626, acc=   0.710937500
P(x) | 16:7 f(x_p_d)=   7.226361752 f(x_q)=   7.125832558 d=   0.100529194
P(y|x) 16:1495 loss=   0.565352023, acc=   0.781250000
P(x) | 16:8 f(x_p_d)=   6.956701279 f(x_q)=   7.126883507 d=  -0.170182228
P(y|x) 16:1496 loss=   0.614542127, acc=   0.812500000
P(x) | 16:9 f(x_p_d)=   6.681381226 f(x_q)=   6.662814140 d=   0.018567085
P(y|x) 16:1497 loss=   0.603711128, acc=   0.820312500
P(x) | 16:10 f(x_p_d)=   6.296179771 f(x_q)=   6.369793415 d=  -0.073613644
P(y|x) 16:1498 loss=   0.573186100, acc=   0.765625000
P(x) | 16:11 f(x_p_d)=   6.207307816 f(x_q)=   6.165375710 d=   0.041932106
P(y|x) 16:1499 loss=   0.737815678, acc=   0.734375000
P(x) | 16:12 f(x_p_d)=   5.748614311 f(x_q)=   5.836728573 d=  -0.088114262
P(y|x) 16:1500 loss=   0.584428608, acc=   0.789062500
P(x) | 16:13 f(x_p_d)=   5.903529644 f(x_q)=   5.979743958 d=  -0.076214314
P(y|x) 16:1501 loss=   0.606523693, acc=   0.750000000
P(x) | 16:14 f(x_p_d)=   6.099525452 f(x_q)=   6.314487934 d=  -0.214962482
P(y|x) 16:1502 loss=   0.666906476, acc=   0.726562500
P(x) | 16:15 f(x_p_d)=   5.996814728 f(x_q)=   6.257202625 d=  -0.260387897
P(y|x) 16:1503 loss=   0.647050321, acc=   0.742187500
P(x) | 16:16 f(x_p_d)=   6.130562305 f(x_q)=   6.357131004 d=  -0.226568699
P(y|x) 16:1504 loss=   0.629700541, acc=   0.750000000
P(x) | 16:17 f(x_p_d)=   6.673763752 f(x_q)=   6.797951698 d=  -0.124187946
P(y|x) 16:1505 loss=   0.604835510, acc=   0.796875000
P(x) | 16:18 f(x_p_d)=   7.207120895 f(x_q)=   7.322756767 d=  -0.115635872
P(y|x) 16:1506 loss=   0.628779948, acc=   0.820312500
P(x) | 16:19 f(x_p_d)=   7.583147049 f(x_q)=   7.931462288 d=  -0.348315239
P(y|x) 16:1507 loss=   0.642010689, acc=   0.867187500
P(x) | 16:20 f(x_p_d)=   7.822150230 f(x_q)=   7.914334297 d=  -0.092184067
P(y|x) 16:1508 loss=   0.613755226, acc=   0.796875000
P(x) | 16:21 f(x_p_d)=   7.557610512 f(x_q)=   7.690565586 d=  -0.132955074
P(y|x) 16:1509 loss=   0.631581008, acc=   0.773437500
P(x) | 16:22 f(x_p_d)=   7.598058224 f(x_q)=   7.791634560 d=  -0.193576336
P(y|x) 16:1510 loss=   0.495519787, acc=   0.898437500
P(x) | 16:23 f(x_p_d)=   8.048541069 f(x_q)=   8.141386986 d=  -0.092845917
P(y|x) 16:1511 loss=   0.565035343, acc=   0.828125000
P(x) | 16:24 f(x_p_d)=   8.103160858 f(x_q)=   8.238162994 d=  -0.135002136
P(y|x) 16:1512 loss=   0.776270270, acc=   0.671875000
P(x) | 16:25 f(x_p_d)=   8.252391815 f(x_q)=   8.413298607 d=  -0.160906792
P(y|x) 16:1513 loss=   0.719490349, acc=   0.734375000
P(x) | 16:26 f(x_p_d)=   8.426331520 f(x_q)=   8.459619522 d=  -0.033288002
P(y|x) 16:1514 loss=   0.609497488, acc=   0.726562500
P(x) | 16:27 f(x_p_d)=   8.688623428 f(x_q)=   8.545560837 d=   0.143062592
P(y|x) 16:1515 loss=   0.584703445, acc=   0.765625000
P(x) | 16:28 f(x_p_d)=   8.709573746 f(x_q)=   8.837501526 d=  -0.127927780
P(y|x) 16:1516 loss=   0.583801925, acc=   0.773437500
P(x) | 16:29 f(x_p_d)=   8.589742661 f(x_q)=   9.118738174 d=  -0.528995514
P(y|x) 16:1517 loss=   0.709627688, acc=   0.765625000
P(x) | 16:30 f(x_p_d)=   7.927963257 f(x_q)=   8.371891022 d=  -0.443927765
P(y|x) 16:1518 loss=   0.588424742, acc=   0.796875000
P(x) | 16:31 f(x_p_d)=   7.231363297 f(x_q)=   7.522540569 d=  -0.291177273
P(y|x) 16:1519 loss=   0.711516798, acc=   0.734375000
P(x) | 16:32 f(x_p_d)=   6.559016228 f(x_q)=   6.671080589 d=  -0.112064362
P(y|x) 16:1520 loss=   0.561025918, acc=   0.820312500
P(x) | 16:33 f(x_p_d)=   5.768653870 f(x_q)=   5.966554642 d=  -0.197900772
P(y|x) 16:1521 loss=   0.727833867, acc=   0.695312500
P(x) | 16:34 f(x_p_d)=   5.409423828 f(x_q)=   5.578598976 d=  -0.169175148
P(y|x) 16:1522 loss=   0.566427648, acc=   0.820312500
P(x) | 16:35 f(x_p_d)=   5.505248070 f(x_q)=   5.676985741 d=  -0.171737671
P(y|x) 16:1523 loss=   0.544178486, acc=   0.835937500
P(x) | 16:36 f(x_p_d)=   5.519845009 f(x_q)=   5.555752754 d=  -0.035907745
P(y|x) 16:1524 loss=   0.722354829, acc=   0.742187500
P(x) | 16:37 f(x_p_d)=   5.495500088 f(x_q)=   5.485638618 d=   0.009861469
P(y|x) 16:1525 loss=   0.687129319, acc=   0.789062500
P(x) | 16:38 f(x_p_d)=   5.349721909 f(x_q)=   5.471532822 d=  -0.121810913
P(y|x) 16:1526 loss=   0.632754266, acc=   0.804687500
P(x) | 16:39 f(x_p_d)=   5.421511173 f(x_q)=   5.391204357 d=   0.030306816
P(y|x) 16:1527 loss=   0.638761282, acc=   0.828125000
P(x) | 16:40 f(x_p_d)=   5.381140709 f(x_q)=   5.147832394 d=   0.233308315
P(y|x) 16:1528 loss=   0.616759658, acc=   0.804687500
P(x) | 16:41 f(x_p_d)=   4.863139153 f(x_q)=   5.333484173 d=  -0.470345020
P(y|x) 16:1529 loss=   0.646103501, acc=   0.757812500
P(x) | 16:42 f(x_p_d)=   5.477542877 f(x_q)=   5.722034931 d=  -0.244492054
P(y|x) 16:1530 loss=   0.599670410, acc=   0.820312500
P(x) | 16:43 f(x_p_d)=   6.024460316 f(x_q)=   6.094237328 d=  -0.069777012
P(y|x) 16:1531 loss=   0.691549778, acc=   0.734375000
P(x) | 16:44 f(x_p_d)=   6.455235481 f(x_q)=   6.484054565 d=  -0.028819084
P(y|x) 16:1532 loss=   0.648938715, acc=   0.781250000
P(x) | 16:45 f(x_p_d)=   6.773103714 f(x_q)=   6.667248249 d=   0.105855465
P(y|x) 16:1533 loss=   0.664221227, acc=   0.750000000
P(x) | 16:46 f(x_p_d)=   6.738750935 f(x_q)=   6.709533215 d=   0.029217720
P(y|x) 16:1534 loss=   0.608847499, acc=   0.765625000
P(x) | 16:47 f(x_p_d)=   6.425164223 f(x_q)=   6.519070625 d=  -0.093906403
P(y|x) 16:1535 loss=   0.619700074, acc=   0.828125000
P(x) | 16:48 f(x_p_d)=   6.394900799 f(x_q)=   6.353601456 d=   0.041299343
P(y|x) 16:1536 loss=   0.631291509, acc=   0.742187500
P(x) | 16:49 f(x_p_d)=   6.392845154 f(x_q)=   6.415087700 d=  -0.022242546
P(y|x) 16:1537 loss=   0.629691839, acc=   0.804687500
P(x) | 16:50 f(x_p_d)=   6.292527199 f(x_q)=   6.345578194 d=  -0.053050995
P(y|x) 16:1538 loss=   0.507913530, acc=   0.867187500
P(x) | 16:51 f(x_p_d)=   6.504711151 f(x_q)=   6.530674934 d=  -0.025963783
P(y|x) 16:1539 loss=   0.626894355, acc=   0.742187500
P(x) | 16:52 f(x_p_d)=   6.822128773 f(x_q)=   6.800148964 d=   0.021979809
P(y|x) 16:1540 loss=   0.539922118, acc=   0.812500000
P(x) | 16:53 f(x_p_d)=   7.046417236 f(x_q)=   7.254510880 d=  -0.208093643
P(y|x) 16:1541 loss=   0.511208355, acc=   0.820312500
P(x) | 16:54 f(x_p_d)=   7.064317226 f(x_q)=   6.879612923 d=   0.184704304
P(y|x) 16:1542 loss=   0.582144320, acc=   0.781250000
P(x) | 16:55 f(x_p_d)=   6.887703896 f(x_q)=   7.216446400 d=  -0.328742504
P(y|x) 16:1543 loss=   0.668765306, acc=   0.734375000
P(x) | 16:56 f(x_p_d)=   6.564588547 f(x_q)=   6.648341179 d=  -0.083752632
P(y|x) 16:1544 loss=   0.531474352, acc=   0.820312500
P(x) | 16:57 f(x_p_d)=   6.180750370 f(x_q)=   6.206858158 d=  -0.026107788
P(y|x) 16:1545 loss=   0.585197151, acc=   0.789062500
P(x) | 16:58 f(x_p_d)=   6.125610828 f(x_q)=   5.969661713 d=   0.155949116
P(y|x) 16:1546 loss=   0.604760587, acc=   0.742187500
P(x) | 16:59 f(x_p_d)=   5.864662170 f(x_q)=   6.075042248 d=  -0.210380077
P(y|x) 16:1547 loss=   0.610404670, acc=   0.804687500
P(x) | 16:60 f(x_p_d)=   6.537424088 f(x_q)=   6.901127815 d=  -0.363703728
P(y|x) 16:1548 loss=   0.454530060, acc=   0.851562500
P(x) | 16:61 f(x_p_d)=   7.568058491 f(x_q)=   7.565632343 d=   0.002426147
P(y|x) 16:1549 loss=   0.534501612, acc=   0.812500000
P(x) | 16:62 f(x_p_d)=   7.841326714 f(x_q)=   8.022069931 d=  -0.180743217
P(y|x) 16:1550 loss=   0.562124193, acc=   0.765625000
P(x) | 16:63 f(x_p_d)=   7.703434944 f(x_q)=   7.930825710 d=  -0.227390766
P(y|x) 16:1551 loss=   0.644914865, acc=   0.765625000
P(x) | 16:64 f(x_p_d)=   7.710692406 f(x_q)=   7.810119629 d=  -0.099427223
P(y|x) 16:1552 loss=   0.544828951, acc=   0.820312500
P(x) | 16:65 f(x_p_d)=   7.074593544 f(x_q)=   7.090032578 d=  -0.015439034
P(y|x) 16:1553 loss=   0.570913732, acc=   0.781250000
P(x) | 16:66 f(x_p_d)=   6.654436588 f(x_q)=   6.770936012 d=  -0.116499424
P(y|x) 16:1554 loss=   0.614535987, acc=   0.812500000
P(x) | 16:67 f(x_p_d)=   6.354786396 f(x_q)=   6.706645489 d=  -0.351859093
P(y|x) 16:1555 loss=   0.637884617, acc=   0.781250000
P(x) | 16:68 f(x_p_d)=   6.482739449 f(x_q)=   6.738121033 d=  -0.255381584
P(y|x) 16:1556 loss=   0.553806484, acc=   0.820312500
P(x) | 16:69 f(x_p_d)=   6.965317726 f(x_q)=   7.045639038 d=  -0.080321312
P(y|x) 16:1557 loss=   0.567115426, acc=   0.828125000
P(x) | 16:70 f(x_p_d)=   7.338690281 f(x_q)=   7.445654869 d=  -0.106964588
P(y|x) 16:1558 loss=   0.534013331, acc=   0.828125000
P(x) | 16:71 f(x_p_d)=   7.512150288 f(x_q)=   7.408073425 d=   0.104076862
P(y|x) 16:1559 loss=   0.593011498, acc=   0.796875000
P(x) | 16:72 f(x_p_d)=   7.092003822 f(x_q)=   7.124022484 d=  -0.032018661
P(y|x) 16:1560 loss=   0.580698609, acc=   0.820312500
P(x) | 16:73 f(x_p_d)=   6.770657539 f(x_q)=   6.845648289 d=  -0.074990749
P(y|x) 16:1561 loss=   0.653852999, acc=   0.734375000
P(x) | 16:74 f(x_p_d)=   6.690840721 f(x_q)=   6.715184212 d=  -0.024343491
P(y|x) 16:1562 loss=   0.556381643, acc=   0.820312500
