Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
Using downloaded and verified file: /home/carlosgil/.medmnist/bloodmnist.npz
| Wide-Resnet 28x10
P(x) | 0:19 f(x_p_d)=   2.140795469 f(x_q)=   2.114396095 d=   0.026399374
P(y|x) 0:19 loss=   2.074688435, acc=   0.171875000
P(x) | 0:20 f(x_p_d)=   2.142496347 f(x_q)=   2.113757372 d=   0.028738976
P(y|x) 0:20 loss=   2.074440479, acc=   0.242187500
P(x) | 0:21 f(x_p_d)=   2.146714211 f(x_q)=   2.113296986 d=   0.033417225
P(y|x) 0:21 loss=   2.074054241, acc=   0.210937500
P(x) | 0:22 f(x_p_d)=   2.149514675 f(x_q)=   2.112813950 d=   0.036700726
P(y|x) 0:22 loss=   2.074139595, acc=   0.226562500
P(x) | 0:23 f(x_p_d)=   2.151333094 f(x_q)=   2.111850023 d=   0.039483070
P(y|x) 0:23 loss=   2.071118832, acc=   0.257812500
P(x) | 0:24 f(x_p_d)=   2.154284716 f(x_q)=   2.110903740 d=   0.043380976
P(y|x) 0:24 loss=   2.074537039, acc=   0.195312500
P(x) | 0:25 f(x_p_d)=   2.156867504 f(x_q)=   2.110106468 d=   0.046761036
P(y|x) 0:25 loss=   2.071896315, acc=   0.210937500
P(x) | 0:26 f(x_p_d)=   2.160374403 f(x_q)=   2.109136581 d=   0.051237822
P(y|x) 0:26 loss=   2.071109056, acc=   0.195312500
P(x) | 0:27 f(x_p_d)=   2.168106556 f(x_q)=   2.107971191 d=   0.060135365
P(y|x) 0:27 loss=   2.074206114, acc=   0.171875000
P(x) | 0:28 f(x_p_d)=   2.172451973 f(x_q)=   2.107441187 d=   0.065010786
P(y|x) 0:28 loss=   2.070626259, acc=   0.171875000
P(x) | 0:29 f(x_p_d)=   2.173865795 f(x_q)=   2.106934309 d=   0.066931486
P(y|x) 0:29 loss=   2.068759918, acc=   0.179687500
P(x) | 0:30 f(x_p_d)=   2.181550503 f(x_q)=   2.105244637 d=   0.076305866
P(y|x) 0:30 loss=   2.068576813, acc=   0.179687500
P(x) | 0:31 f(x_p_d)=   2.184652090 f(x_q)=   2.103884220 d=   0.080767870
P(y|x) 0:31 loss=   2.067958593, acc=   0.156250000
P(x) | 0:32 f(x_p_d)=   2.188486099 f(x_q)=   2.102976322 d=   0.085509777
P(y|x) 0:32 loss=   2.069913387, acc=   0.179687500
P(x) | 0:33 f(x_p_d)=   2.196086407 f(x_q)=   2.100835800 d=   0.095250607
P(y|x) 0:33 loss=   2.067815304, acc=   0.195312500
P(x) | 0:34 f(x_p_d)=   2.203114271 f(x_q)=   2.100181103 d=   0.102933168
P(y|x) 0:34 loss=   2.067350864, acc=   0.195312500
P(x) | 0:35 f(x_p_d)=   2.208291054 f(x_q)=   2.098372936 d=   0.109918118
P(y|x) 0:35 loss=   2.064607620, acc=   0.171875000
P(x) | 0:36 f(x_p_d)=   2.210669518 f(x_q)=   2.095980406 d=   0.114689112
P(y|x) 0:36 loss=   2.064497709, acc=   0.171875000
P(x) | 0:37 f(x_p_d)=   2.222848892 f(x_q)=   2.093857765 d=   0.128991127
P(y|x) 0:37 loss=   2.066399574, acc=   0.156250000
P(x) | 0:38 f(x_p_d)=   2.227977753 f(x_q)=   2.091104269 d=   0.136873484
P(y|x) 0:38 loss=   2.061361551, acc=   0.164062500
P(x) | 0:39 f(x_p_d)=   2.229715347 f(x_q)=   2.089293957 d=   0.140421391
P(y|x) 0:39 loss=   2.060215235, acc=   0.125000000
P(x) | 0:40 f(x_p_d)=   2.250950575 f(x_q)=   2.087834835 d=   0.163115740
P(y|x) 0:40 loss=   2.064270020, acc=   0.117187500
P(x) | 0:41 f(x_p_d)=   2.257748604 f(x_q)=   2.082695246 d=   0.175053358
P(y|x) 0:41 loss=   2.061503887, acc=   0.140625000
P(x) | 0:42 f(x_p_d)=   2.263939857 f(x_q)=   2.078964710 d=   0.184975147
P(y|x) 0:42 loss=   2.058885574, acc=   0.148437500
P(x) | 0:43 f(x_p_d)=   2.280125856 f(x_q)=   2.073888302 d=   0.206237555
P(y|x) 0:43 loss=   2.062094212, acc=   0.093750000
P(x) | 0:44 f(x_p_d)=   2.297878981 f(x_q)=   2.067395687 d=   0.230483294
P(y|x) 0:44 loss=   2.055447817, acc=   0.148437500
P(x) | 0:45 f(x_p_d)=   2.309319735 f(x_q)=   2.064453363 d=   0.244866371
P(y|x) 0:45 loss=   2.055333853, acc=   0.132812500
P(x) | 0:46 f(x_p_d)=   2.328620195 f(x_q)=   2.057204962 d=   0.271415234
P(y|x) 0:46 loss=   2.055448294, acc=   0.132812500
P(x) | 0:47 f(x_p_d)=   2.359806538 f(x_q)=   2.049164057 d=   0.310642481
P(y|x) 0:47 loss=   2.054413795, acc=   0.132812500
P(x) | 0:48 f(x_p_d)=   2.381255150 f(x_q)=   2.040521145 d=   0.340734005
P(y|x) 0:48 loss=   2.052642107, acc=   0.132812500
P(x) | 0:49 f(x_p_d)=   2.373788595 f(x_q)=   2.030577660 d=   0.343210936
P(y|x) 0:49 loss=   2.046504021, acc=   0.132812500
P(x) | 0:50 f(x_p_d)=   2.424224854 f(x_q)=   2.016313553 d=   0.407911301
P(y|x) 0:50 loss=   2.039500952, acc=   0.132812500
P(x) | 0:51 f(x_p_d)=   2.425034046 f(x_q)=   2.004419327 d=   0.420614719
P(y|x) 0:51 loss=   2.036781549, acc=   0.156250000
P(x) | 0:52 f(x_p_d)=   2.483769894 f(x_q)=   1.983245850 d=   0.500524044
P(y|x) 0:52 loss=   2.035222530, acc=   0.125000000
P(x) | 0:53 f(x_p_d)=   2.508182287 f(x_q)=   1.969098330 d=   0.539083958
P(y|x) 0:53 loss=   2.057224751, acc=   0.117187500
P(x) | 0:54 f(x_p_d)=   2.572988510 f(x_q)=   1.939276218 d=   0.633712292
P(y|x) 0:54 loss=   2.041970968, acc=   0.125000000
P(x) | 0:55 f(x_p_d)=   2.623099327 f(x_q)=   1.916117191 d=   0.706982136
P(y|x) 0:55 loss=   2.026245117, acc=   0.156250000
P(x) | 0:56 f(x_p_d)=   2.684764624 f(x_q)=   1.884390354 d=   0.800374269
P(y|x) 0:56 loss=   2.040544271, acc=   0.148437500
P(x) | 0:57 f(x_p_d)=   2.784358740 f(x_q)=   1.843760014 d=   0.940598726
P(y|x) 0:57 loss=   2.032578945, acc=   0.132812500
P(x) | 0:58 f(x_p_d)=   2.839158535 f(x_q)=   1.806502342 d=   1.032656193
P(y|x) 0:58 loss=   2.019438028, acc=   0.125000000
P(x) | 0:59 f(x_p_d)=   3.028917313 f(x_q)=   1.757735491 d=   1.271181822
P(y|x) 0:59 loss=   2.066104650, acc=   0.117187500
P(x) | 0:60 f(x_p_d)=   3.158729076 f(x_q)=   1.694688320 d=   1.464040756
P(y|x) 0:60 loss=   2.043449879, acc=   0.140625000
P(x) | 0:61 f(x_p_d)=   3.274772167 f(x_q)=   1.637706995 d=   1.637065172
P(y|x) 0:61 loss=   2.058281660, acc=   0.109375000
P(x) | 0:62 f(x_p_d)=   3.533904552 f(x_q)=   1.544731855 d=   1.989172697
P(y|x) 0:62 loss=   2.098511457, acc=   0.117187500
P(x) | 0:63 f(x_p_d)=   3.821921349 f(x_q)=   1.490158200 d=   2.331763268
P(y|x) 0:63 loss=   2.057777405, acc=   0.156250000
P(x) | 0:64 f(x_p_d)=   4.065940857 f(x_q)=   1.399099708 d=   2.666841030
P(y|x) 0:64 loss=   2.117003441, acc=   0.140625000
P(x) | 0:65 f(x_p_d)=   4.464834690 f(x_q)=   1.278540611 d=   3.186294079
P(y|x) 0:65 loss=   2.136736870, acc=   0.125000000
P(x) | 0:66 f(x_p_d)=   5.036322594 f(x_q)=   1.249811172 d=   3.786511421
P(y|x) 0:66 loss=   2.310104609, acc=   0.117187500
P(x) | 0:67 f(x_p_d)=   5.963819504 f(x_q)=   1.216291070 d=   4.747528553
P(y|x) 0:67 loss=   2.356833935, acc=   0.117187500
P(x) | 0:68 f(x_p_d)=   6.207769871 f(x_q)=   1.006639481 d=   5.201130390
P(y|x) 0:68 loss=   2.494219780, acc=   0.132812500
P(x) | 0:69 f(x_p_d)=   6.893179893 f(x_q)=   1.120799541 d=   5.772380352
P(y|x) 0:69 loss=   2.561151505, acc=   0.156250000
P(x) | 0:70 f(x_p_d)=   8.263050079 f(x_q)=   1.557985902 d=   6.705064297
P(y|x) 0:70 loss=   2.892185926, acc=   0.140625000
P(x) | 0:71 f(x_p_d)=  10.459342003 f(x_q)=   2.721420765 d=   7.737921238
P(y|x) 0:71 loss=   3.300359011, acc=   0.132812500
P(x) | 0:72 f(x_p_d)=  10.973640442 f(x_q)=   3.238682508 d=   7.734957695
P(y|x) 0:72 loss=   3.550994635, acc=   0.125000000
P(x) | 0:73 f(x_p_d)=  14.137544632 f(x_q)=   4.041442871 d=  10.096101761
P(y|x) 0:73 loss=   3.784179688, acc=   0.132812500
P(x) | 0:74 f(x_p_d)=  16.638834000 f(x_q)=   6.160430908 d=  10.478403091
P(y|x) 0:74 loss=   4.192831516, acc=   0.117187500
P(x) | 0:75 f(x_p_d)=  18.037019730 f(x_q)=   9.540088654 d=   8.496931076
P(y|x) 0:75 loss=   4.520744324, acc=   0.125000000
P(x) | 0:76 f(x_p_d)=  21.187953949 f(x_q)=   4.902844429 d=  16.285110474
P(y|x) 0:76 loss=   4.289077759, acc=   0.140625000
P(x) | 0:77 f(x_p_d)=  21.723009109 f(x_q)=  18.662063599 d=   3.060945511
P(y|x) 0:77 loss=   5.049687862, acc=   0.140625000
P(x) | 0:78 f(x_p_d)=  25.090648651 f(x_q)=  19.646152496 d=   5.444496155
P(y|x) 0:78 loss=   4.978001595, acc=   0.140625000
P(x) | 0:79 f(x_p_d)=  28.776859283 f(x_q)=  19.482221603 d=   9.294637680
P(y|x) 0:79 loss=   4.709582806, acc=   0.117187500
P(x) | 0:80 f(x_p_d)=  29.337192535 f(x_q)=  23.671588898 d=   5.665603638
P(y|x) 0:80 loss=   5.359353065, acc=   0.125000000
P(x) | 0:81 f(x_p_d)=  29.155406952 f(x_q)=  39.313831329 d= -10.158424377
P(y|x) 0:81 loss=   4.704400063, acc=   0.125000000
P(x) | 0:82 f(x_p_d)=  29.057529449 f(x_q)=  33.569335938 d=  -4.511806488
P(y|x) 0:82 loss=   3.511670828, acc=   0.242187500
P(x) | 0:83 f(x_p_d)=  26.863834381 f(x_q)=  53.129611969 d= -26.265777588
P(y|x) 0:83 loss=   3.368895531, acc=   0.234375000
P(x) | 0:84 f(x_p_d)=  25.258892059 f(x_q)=  50.458038330 d= -25.199146271
P(y|x) 0:84 loss=   3.133422375, acc=   0.164062500
P(x) | 0:85 f(x_p_d)=  20.548696518 f(x_q)=  48.516685486 d= -27.967988968
P(y|x) 0:85 loss=   3.050468445, acc=   0.101562500
P(x) | 0:86 f(x_p_d)=  15.535688400 f(x_q)=  37.079040527 d= -21.543352127
P(y|x) 0:86 loss=   2.693866253, acc=   0.117187500
P(x) | 0:87 f(x_p_d)=  15.885134697 f(x_q)=  36.411308289 d= -20.526172638
P(y|x) 0:87 loss=   2.284574032, acc=   0.148437500
P(x) | 0:88 f(x_p_d)=  14.162063599 f(x_q)=  31.559659958 d= -17.397596359
P(y|x) 0:88 loss=   2.083794355, acc=   0.187500000
P(x) | 0:89 f(x_p_d)=  14.642947197 f(x_q)=  24.929344177 d= -10.286396980
P(y|x) 0:89 loss=   2.037285089, acc=   0.187500000
P(x) | 0:90 f(x_p_d)=  12.129476547 f(x_q)=  22.513526917 d= -10.384050369
P(y|x) 0:90 loss=   1.993271470, acc=   0.234375000
P(x) | 0:91 f(x_p_d)=  11.696277618 f(x_q)=  19.226398468 d=  -7.530120850
P(y|x) 0:91 loss=   1.985296845, acc=   0.281250000
P(x) | 0:92 f(x_p_d)=  11.774436951 f(x_q)=  15.343397141 d=  -3.568960190
P(y|x) 0:92 loss=   2.032474041, acc=   0.281250000
Epoch 0: Valid Loss 2.082406759262085, Valid Acc 0.21261681616306305
Best Valid!: 0.21261681616306305
P(x) | 1:0 f(x_p_d)=  10.824669838 f(x_q)=  12.687818527 d=  -1.863148689
P(y|x) 1:93 loss=   1.967063785, acc=   0.250000000
P(x) | 1:1 f(x_p_d)=  10.019598007 f(x_q)=  11.025629997 d=  -1.006031990
P(y|x) 1:94 loss=   1.989881754, acc=   0.156250000
P(x) | 1:2 f(x_p_d)=   9.319415092 f(x_q)=   9.551909447 d=  -0.232494354
P(y|x) 1:95 loss=   1.988399506, acc=   0.156250000
P(x) | 1:3 f(x_p_d)=   8.108164787 f(x_q)=   8.661762238 d=  -0.553597450
P(y|x) 1:96 loss=   2.034262180, acc=   0.140625000
P(x) | 1:4 f(x_p_d)=   7.764655590 f(x_q)=   7.076315403 d=   0.688340187
P(y|x) 1:97 loss=   2.063704967, acc=   0.210937500
P(x) | 1:5 f(x_p_d)=   7.447470665 f(x_q)=   6.463058472 d=   0.984412193
P(y|x) 1:98 loss=   2.042553902, acc=   0.257812500
P(x) | 1:6 f(x_p_d)=   6.915139675 f(x_q)=   5.800248623 d=   1.114891052
P(y|x) 1:99 loss=   2.078393936, acc=   0.257812500
P(x) | 1:7 f(x_p_d)=   6.691014767 f(x_q)=   5.481162071 d=   1.209852695
P(y|x) 1:100 loss=   2.046244383, acc=   0.265625000
P(x) | 1:8 f(x_p_d)=   6.359815598 f(x_q)=   5.363782406 d=   0.996033192
P(y|x) 1:101 loss=   2.019994497, acc=   0.242187500
P(x) | 1:9 f(x_p_d)=   6.166749954 f(x_q)=   4.495025158 d=   1.671724796
P(y|x) 1:102 loss=   2.074136257, acc=   0.226562500
P(x) | 1:10 f(x_p_d)=   5.818933487 f(x_q)=   3.954099655 d=   1.864833832
P(y|x) 1:103 loss=   2.064653635, acc=   0.273437500
P(x) | 1:11 f(x_p_d)=   5.385020256 f(x_q)=   2.907864571 d=   2.477155685
P(y|x) 1:104 loss=   2.049459934, acc=   0.281250000
P(x) | 1:12 f(x_p_d)=   5.436913967 f(x_q)=   1.777631044 d=   3.659282923
P(y|x) 1:105 loss=   2.037118435, acc=   0.265625000
P(x) | 1:13 f(x_p_d)=   5.037201881 f(x_q)=  -0.207167879 d=   5.244369984
P(y|x) 1:106 loss=   2.037274837, acc=   0.234375000
P(x) | 1:14 f(x_p_d)=   4.800121307 f(x_q)=  -1.981575727 d=   6.781697273
P(y|x) 1:107 loss=   2.023614407, acc=   0.281250000
P(x) | 1:15 f(x_p_d)=   4.671442032 f(x_q)=  -2.071426392 d=   6.742868423
P(y|x) 1:108 loss=   2.017266035, acc=   0.242187500
P(x) | 1:16 f(x_p_d)=   4.404942989 f(x_q)=  -3.897760153 d=   8.302702904
P(y|x) 1:109 loss=   1.999473095, acc=   0.250000000
P(x) | 1:17 f(x_p_d)=   3.750401020 f(x_q)=  -4.764983654 d=   8.515384674
P(y|x) 1:110 loss=   2.013546467, acc=   0.203125000
P(x) | 1:18 f(x_p_d)=   3.274697542 f(x_q)=  -5.996531963 d=   9.271229744
P(y|x) 1:111 loss=   2.006129265, acc=   0.242187500
P(x) | 1:19 f(x_p_d)=   3.158878326 f(x_q)=  -6.530632973 d=   9.689511299
P(y|x) 1:112 loss=   1.981380224, acc=   0.273437500
P(x) | 1:20 f(x_p_d)=   2.045588493 f(x_q)= -10.433995247 d=  12.479583740
P(y|x) 1:113 loss=   1.991670370, acc=   0.226562500
P(x) | 1:21 f(x_p_d)=   0.628376365 f(x_q)= -10.531155586 d=  11.159531593
P(y|x) 1:114 loss=   1.989473939, acc=   0.226562500
P(x) | 1:22 f(x_p_d)=   0.798870444 f(x_q)= -10.050307274 d=  10.849177361
P(y|x) 1:115 loss=   1.995614290, acc=   0.226562500
P(x) | 1:23 f(x_p_d)=  -0.144092441 f(x_q)=  -0.908012390 d=   0.763919950
P(y|x) 1:116 loss=   1.998031259, acc=   0.273437500
P(x) | 1:24 f(x_p_d)=  -1.592472672 f(x_q)=   5.497269630 d=  -7.089742184
P(y|x) 1:117 loss=   1.998096943, acc=   0.195312500
P(x) | 1:25 f(x_p_d)=  -1.183963060 f(x_q)=   6.752004623 d=  -7.935967445
P(y|x) 1:118 loss=   1.999957085, acc=   0.234375000
P(x) | 1:26 f(x_p_d)=   2.236286402 f(x_q)=   7.494919300 d=  -5.258632660
P(y|x) 1:119 loss=   1.985793352, acc=   0.289062500
P(x) | 1:27 f(x_p_d)=   3.469461441 f(x_q)=   8.503177643 d=  -5.033716202
P(y|x) 1:120 loss=   1.960650206, acc=   0.320312500
P(x) | 1:28 f(x_p_d)=   5.560222626 f(x_q)=   9.704310417 d=  -4.144087791
P(y|x) 1:121 loss=   1.961053729, acc=   0.265625000
P(x) | 1:29 f(x_p_d)=   6.742453575 f(x_q)=   9.844888687 d=  -3.102435112
P(y|x) 1:122 loss=   1.972710848, acc=   0.226562500
P(x) | 1:30 f(x_p_d)=   6.644493103 f(x_q)=  10.393228531 d=  -3.748735428
P(y|x) 1:123 loss=   2.037478685, acc=   0.210937500
P(x) | 1:31 f(x_p_d)=   8.250392914 f(x_q)=  10.899953842 d=  -2.649560928
P(y|x) 1:124 loss=   2.049599648, acc=   0.203125000
P(x) | 1:32 f(x_p_d)=   8.676959991 f(x_q)=  11.863475800 d=  -3.186515808
P(y|x) 1:125 loss=   2.056025982, acc=   0.179687500
P(x) | 1:33 f(x_p_d)=   8.881671906 f(x_q)=  11.291372299 d=  -2.409700394
P(y|x) 1:126 loss=   2.068614006, acc=   0.132812500
P(x) | 1:34 f(x_p_d)=   9.168500900 f(x_q)=  11.611663818 d=  -2.443162918
P(y|x) 1:127 loss=   2.076857567, acc=   0.140625000
P(x) | 1:35 f(x_p_d)=   9.119569778 f(x_q)=  11.285547256 d=  -2.165977478
P(y|x) 1:128 loss=   2.041603327, acc=   0.140625000
P(x) | 1:36 f(x_p_d)=   9.599287987 f(x_q)=  10.990767479 d=  -1.391479492
P(y|x) 1:129 loss=   2.049475670, acc=   0.101562500
P(x) | 1:37 f(x_p_d)=   8.630003929 f(x_q)=  10.596513748 d=  -1.966509819
P(y|x) 1:130 loss=   2.045565367, acc=   0.132812500
P(x) | 1:38 f(x_p_d)=   8.838752747 f(x_q)=  10.352959633 d=  -1.514206886
P(y|x) 1:131 loss=   2.049687386, acc=   0.125000000
P(x) | 1:39 f(x_p_d)=   8.748785973 f(x_q)=   9.959014893 d=  -1.210228920
P(y|x) 1:132 loss=   2.067419767, acc=   0.117187500
P(x) | 1:40 f(x_p_d)=   8.528754234 f(x_q)=   8.937059402 d=  -0.408305168
P(y|x) 1:133 loss=   2.076933622, acc=   0.117187500
P(x) | 1:41 f(x_p_d)=   8.167634964 f(x_q)=   8.700845718 d=  -0.533210754
P(y|x) 1:134 loss=   2.082457542, acc=   0.125000000
P(x) | 1:42 f(x_p_d)=   7.966883659 f(x_q)=   8.232167244 d=  -0.265283585
P(y|x) 1:135 loss=   2.097350597, acc=   0.093750000
P(x) | 1:43 f(x_p_d)=   7.605150700 f(x_q)=   7.493938923 d=   0.111211777
P(y|x) 1:136 loss=   2.099898815, acc=   0.085937500
P(x) | 1:44 f(x_p_d)=   7.547070503 f(x_q)=   6.911857605 d=   0.635212898
P(y|x) 1:137 loss=   2.074833870, acc=   0.140625000
P(x) | 1:45 f(x_p_d)=   7.466519833 f(x_q)=   7.534676552 d=  -0.068156719
P(y|x) 1:138 loss=   2.061518431, acc=   0.132812500
P(x) | 1:46 f(x_p_d)=   7.205995560 f(x_q)=   6.502890110 d=   0.703105450
P(y|x) 1:139 loss=   2.066664219, acc=   0.132812500
P(x) | 1:47 f(x_p_d)=   6.983788490 f(x_q)=   6.491861820 d=   0.491926670
P(y|x) 1:140 loss=   2.051565647, acc=   0.101562500
P(x) | 1:48 f(x_p_d)=   6.719360352 f(x_q)=   6.537991047 d=   0.181369305
P(y|x) 1:141 loss=   2.045780659, acc=   0.062500000
P(x) | 1:49 f(x_p_d)=   6.689607620 f(x_q)=   6.220582962 d=   0.469024658
P(y|x) 1:142 loss=   2.049246788, acc=   0.164062500
P(x) | 1:50 f(x_p_d)=   6.638061523 f(x_q)=   6.067754269 d=   0.570307255
P(y|x) 1:143 loss=   2.054155111, acc=   0.210937500
P(x) | 1:51 f(x_p_d)=   6.423764706 f(x_q)=   6.094586849 d=   0.329177856
P(y|x) 1:144 loss=   2.041961432, acc=   0.148437500
P(x) | 1:52 f(x_p_d)=   6.662035942 f(x_q)=   5.821548462 d=   0.840487480
P(y|x) 1:145 loss=   2.049817085, acc=   0.109375000
P(x) | 1:53 f(x_p_d)=   6.576429844 f(x_q)=   5.615593433 d=   0.960836411
P(y|x) 1:146 loss=   2.048330784, acc=   0.132812500
P(x) | 1:54 f(x_p_d)=   6.463016987 f(x_q)=   5.803398132 d=   0.659618855
P(y|x) 1:147 loss=   2.036865950, acc=   0.125000000
P(x) | 1:55 f(x_p_d)=   6.509202003 f(x_q)=   5.704419136 d=   0.804782867
P(y|x) 1:148 loss=   2.055609226, acc=   0.125000000
P(x) | 1:56 f(x_p_d)=   6.461170673 f(x_q)=   5.735112190 d=   0.726058483
P(y|x) 1:149 loss=   2.045139074, acc=   0.125000000
P(x) | 1:57 f(x_p_d)=   6.407135010 f(x_q)=   5.851672173 d=   0.555462837
P(y|x) 1:150 loss=   2.063616276, acc=   0.101562500
P(x) | 1:58 f(x_p_d)=   6.656831264 f(x_q)=   5.647650719 d=   1.009180546
P(y|x) 1:151 loss=   2.047867298, acc=   0.132812500
P(x) | 1:59 f(x_p_d)=   6.545996666 f(x_q)=   5.691392422 d=   0.854604244
P(y|x) 1:152 loss=   2.040009022, acc=   0.140625000
P(x) | 1:60 f(x_p_d)=   6.830236435 f(x_q)=   5.799383163 d=   1.030853271
P(y|x) 1:153 loss=   2.029662848, acc=   0.148437500
P(x) | 1:61 f(x_p_d)=   6.670015335 f(x_q)=   5.507351875 d=   1.162663460
P(y|x) 1:154 loss=   2.061182976, acc=   0.125000000
P(x) | 1:62 f(x_p_d)=   6.869625568 f(x_q)=   6.164834023 d=   0.704791546
P(y|x) 1:155 loss=   2.071724892, acc=   0.109375000
P(x) | 1:63 f(x_p_d)=   7.094651222 f(x_q)=   5.969381332 d=   1.125269890
P(y|x) 1:156 loss=   2.048513889, acc=   0.117187500
P(x) | 1:64 f(x_p_d)=   6.881324291 f(x_q)=   6.382913589 d=   0.498410702
P(y|x) 1:157 loss=   2.056048393, acc=   0.125000000
P(x) | 1:65 f(x_p_d)=   7.125344753 f(x_q)=   6.245075226 d=   0.880269527
P(y|x) 1:158 loss=   2.045093060, acc=   0.132812500
P(x) | 1:66 f(x_p_d)=   7.197729588 f(x_q)=   6.420667171 d=   0.777062416
P(y|x) 1:159 loss=   2.035052776, acc=   0.125000000
P(x) | 1:67 f(x_p_d)=   7.501508713 f(x_q)=   6.503867149 d=   0.997641563
P(y|x) 1:160 loss=   2.036916018, acc=   0.140625000
P(x) | 1:68 f(x_p_d)=   7.632175446 f(x_q)=   6.968499184 d=   0.663676262
P(y|x) 1:161 loss=   2.041312456, acc=   0.171875000
P(x) | 1:69 f(x_p_d)=   7.658793449 f(x_q)=   6.943449020 d=   0.715344429
P(y|x) 1:162 loss=   2.030799150, acc=   0.171875000
P(x) | 1:70 f(x_p_d)=   8.255822182 f(x_q)=   7.113902092 d=   1.141920090
P(y|x) 1:163 loss=   2.045267344, acc=   0.171875000
P(x) | 1:71 f(x_p_d)=   7.796977520 f(x_q)=   7.152915001 d=   0.644062519
P(y|x) 1:164 loss=   2.038367033, acc=   0.156250000
P(x) | 1:72 f(x_p_d)=   8.047094345 f(x_q)=   7.374531746 d=   0.672562599
P(y|x) 1:165 loss=   2.037870169, acc=   0.148437500
P(x) | 1:73 f(x_p_d)=   8.012551308 f(x_q)=   7.529723644 d=   0.482827663
P(y|x) 1:166 loss=   2.041329622, acc=   0.195312500
P(x) | 1:74 f(x_p_d)=   8.090833664 f(x_q)=   7.389299393 d=   0.701534271
P(y|x) 1:167 loss=   2.021678925, acc=   0.265625000
P(x) | 1:75 f(x_p_d)=   8.263208389 f(x_q)=   7.964570045 d=   0.298638344
P(y|x) 1:168 loss=   2.038421154, acc=   0.187500000
P(x) | 1:76 f(x_p_d)=   8.251852036 f(x_q)=   7.810951233 d=   0.440900803
